"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050000","chromosome localization","40/3310","119/16481",0.336134453781513,1.67366523648734,3.69728261782084,0.000362350341260922,0.0154083820897125,0.0154083820897125,"54908/3835/9212/84722/1894/283129/9928/4751/81620/81930/57405/57082/284071/10403/3833/83540/147841/9787/891/151648/1058/55055/29127/81610/3619/220134/1062/221150/92421/332/90417/11004/1063/11130/983/55143/7272/79980/9735/10615",40
"GO:0035036","sperm-egg recognition","15/3310","31/16481",0.483870967741935,2.40926810252412,3.93708456964201,0.000377909951315896,0.0159454563179257,0.0159454563179257,"149095/26998/203102/7784/2515/124626/22917/127579/7455/83639/54742/8749/171169/226/5047",15
"GO:0042363","fat-soluble vitamin catabolic process","9/3310","14/16481",0.642857142857143,3.20088476478205,4.12987878409307,0.000392228872049941,0.0164223211582141,0.0164223211582141,"11283/1594/1592/4051/8529/54905/57834/1591/874",9
"GO:0021510","spinal cord development","22/3310","54/16481",0.407407407407407,2.02854425422401,3.79510642731471,0.00040587832319373,0.0168640894133089,0.0168640894133089,"387804/64211/7804/50674/6664/3110/6666/6715/27023/5080/8646/4747/3975/2668/121643/6659/7545/429/161357/5629/57057/3670",22
"GO:0071168","protein localization to chromatin","24/3310","61/16481",0.39344262295082,1.95901144074092,3.76171037596518,0.000419032760807257,0.017278752402075,0.017278752402075,"8970/8335/9212/3012/8361/84515/8368/8366/121504/4796/1058/8294/8360/8367/5347/8365/8370/8364/8362/554313/8363/55656/8359/29128",24
"GO:0090596","sensory organ morphogenesis","47/3310","147/16481",0.319727891156463,1.59197443327784,3.61408670854953,0.000431421454826465,0.0176558419445146,0.0176558419445146,"668/7020/793/4237/7054/145258/5818/6662/1290/7547/25987/6664/125488/197021/3249/6666/1289/5080/64220/161497/53904/116039/6496/51384/7287/2048/1946/140469/3975/3198/121643/8842/6659/7070/221935/7545/2201/5308/5629/2301/55714/10083/7291/4647/51804/9096/6495",47
"GO:0042445","hormone metabolic process","62/3310","207/16481",0.29951690821256,1.49134083512121,3.56618691567829,0.000439840667309353,0.0178660653146628,0.0178660653146628,"25825/2784/10720/157506/1056/54490/5122/1565/4158/339761/7173/5046/441282/6718/5653/1803/1562/1181/3292/7366/389434/1109/9227/3249/3294/1592/6715/79154/1588/7365/54575/1589/127/5034/1733/57016/54658/3972/54576/5126/10202/54905/79644/1734/6696/6447/54578/53630/126/54577/8644/6121/1559/6528/1646/1645/15/2304/1428/4224/51083/56605",62
"GO:1902476","chloride transmembrane transport","36/3310","105/16481",0.342857142857143,1.70713854121709,3.6440008421487,0.00045605292479041,0.0183873782935867,0.0183873782935867,"144453/1364/3776/65010/266675/2567/1187/2560/8001/338440/2564/10723/1181/2558/80727/50636/55879/363/10861/6508/2569/2556/2563/200959/846/2568/1180/5172/57348/6509/1179/6512/3775/2566/54102/2570",36
"GO:0002009","morphogenesis of an epithelium","85/3310","303/16481",0.280528052805281,1.39679239827306,3.49466433487748,0.000487944869067896,0.0195285582524747,0.0195285582524747,"8687/7020/6491/326/9955/3868/390792/25789/57822/55366/3371/349633/6662/10736/9687/3861/7547/4233/1950/6664/3217/2297/3882/5314/192666/8399/1289/55083/3690/54474/51384/3872/3880/3207/8914/26585/84446/3975/1482/1747/2668/121643/81792/80326/80000/9024/3859/4192/3866/6423/1823/3237/401720/5629/3885/3934/55897/8928/3853/25984/3857/57057/846/3881/43847/634/89958/6299/55612/8689/4321/85474/146206/5058/125115/2304/23213/183/51804/23513/388591/9096/2626/6495/3884",85
"GO:0021545","cranial nerve development","17/3310","38/16481",0.447368421052632,2.22751629829862,3.79762224603991,0.000501477968682585,0.0199236830915278,0.0199236830915278,"7020/1141/3746/220202/5457/4821/8929/1258/55558/10371/3198/3747/6299/401/51804/3670/6495",17
"GO:0048477","oogenesis","26/3310","69/16481",0.376811594202899,1.87620298612023,3.65621516657544,0.000542324935103038,0.0213903958098974,0.0213903958098974,"668/163589/54937/4880/84072/51087/25879/7784/2069/388553/284071/166863/402381/346673/11022/891/317761/268/4192/56165/340719/283677/646799/80336/9319/347688",26
"GO:0040020","regulation of meiotic nuclear division","11/3310","20/16481",0.55,2.73853474320242,3.89990017121296,0.00058011567291634,0.0227163281128319,0.0227163281128319,"84072/10635/57082/150280/1761/388553/346673/11130/9319/286151/56979",11
"GO:0009070","serine family amino acid biosynthetic process","8/3310","12/16481",0.666666666666667,3.31943605236657,4.02923536662367,0.000595757661548428,0.0229979358284262,0.0229979358284262,"5723/29968/6472/54363/64902/1491/875/102724560",8
"GO:0070365","hepatocyte differentiation","8/3310","12/16481",0.666666666666667,3.31943605236657,4.02923536662367,0.000595757661548428,0.0229979358284262,0.0229979358284262,"3673/1373/79733/144455/5629/55897/8928/5105",8
"GO:0006261","DNA-templated DNA replication","51/3310","165/16481",0.309090909090909,1.53901126064268,3.48831895395936,0.000615827884518978,0.0236052899678648,0.0236052899678648,"23594/374393/5111/79915/197342/990/5427/29980/9837/51750/80174/81620/7083/84515/8318/55388/675/51053/146956/11169/4176/580/672/56652/5423/8914/4796/10721/4998/4175/1663/79733/90381/10926/11232/641/8317/348654/5888/5984/144455/51514/9156/10293/1763/345643/2237/84296/4173/10535/4171",51
"GO:0006805","xenobiotic metabolic process","41/3310","126/16481",0.325396825396825,1.62020093032178,3.50328635361449,0.000654584077529929,0.0249153925454224,0.0249153925454224,"218/10720/1565/2902/1562/442038/7366/1592/1244/1571/57491/670/3172/9153/54575/1557/8529/54658/54576/54905/8714/10599/54578/54577/8647/64078/23491/1555/221357/873/134147/28234/4025/54498/79799/1559/1728/8856/1645/790/874",41
"GO:0071824","protein-DNA complex organization","60/3310","202/16481",0.297029702970297,1.478956656995,3.43353329182258,0.000680416194317223,0.0257187871226989,0.0257187871226989,"3024/8340/8341/8970/255626/8356/8290/29028/6662/8361/81620/8346/8349/138474/8342/8368/8318/388951/8347/3018/3014/126961/8339/3008/8366/121504/8354/8350/10036/8355/8343/8294/3010/54457/55723/8353/8208/8360/3005/5888/92815/8367/8358/8968/8365/3006/8370/3009/8344/8364/8362/554313/8345/8357/8352/8363/8359/3159/3007/653604",60
"GO:0009792","embryo development ending in birth or egg hatching","70/3310","244/16481",0.286885245901639,1.42844584220692,3.38003483478082,0.000757081282188246,0.0284192649582802,0.0284192649582802,"7020/6491/3233/84072/4624/145258/57822/1745/6662/6665/3205/7784/7547/6664/3955/1748/53820/3221/3213/27023/8521/430/1045/387733/116039/7022/3227/8646/344167/672/80312/3207/79733/3975/1277/1482/1044/3198/1747/6862/5075/642658/144455/3237/2530/8092/3219/5629/3225/1750/55897/1746/1832/1749/10016/5460/145873/27022/7291/1280/23213/10733/134701/1281/51804/23513/3232/9096/3670/6495",70
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","96/3310","355/16481",0.270422535211268,1.34647546912897,3.30831280553579,0.000852155753317579,0.0317690668856684,0.0317690668856683,"28468/27189/326/102723170/28426/28452/6363/5321/28408/733/102723169/3543/619207/3605/28442/7784/28466/50943/28445/28414/100423062/28467/28394/28444/57289/3495/725/28409/55061/3503/28447/28395/1380/939/28450/28834/28458/28410/3595/154064/28424/28449/563/28392/28457/3538/28385/28412/430/28448/3718/28400/28429/259307/909/930/2048/102723168/3502/10563/3456/10538/28464/3501/28401/28432/7292/970/3494/28423/28388/3902/3514/28473/3493/7186/28461/3539/3542/28439/5687/59067/3497/5678/634/84766/51561/28343/28434/28378/28391/3329/3500/28455/28420/28454",96
"GO:0051383","kinetochore organization","15/3310","33/16481",0.454545454545455,2.26325185388629,3.6414436285215,0.000867596587620877,0.0321246818123839,0.0321246818123839,"55839/64946/387103/11339/64105/54069/83540/2491/9787/1058/1062/55355/1063/9735/79172",15
"GO:0006821","chloride transport","38/3310","116/16481",0.327586206896552,1.63110219814564,3.41943150156248,0.000877235931657688,0.032262129567654,0.032262129567654,"144453/1364/3776/65010/266675/2567/1187/2560/8001/338440/2564/10723/1181/5026/2558/80727/50636/55879/5030/363/10861/6508/2569/2556/2563/200959/846/2568/1180/5172/57348/6509/1179/6512/3775/2566/54102/2570",38
"GO:0032963","collagen metabolic process","33/3310","97/16481",0.34020618556701,1.69393901641387,3.43621579166123,0.000899210211162023,0.0328483300627845,0.0328483300627845,"2147/4312/4880/2191/4323/3673/4324/5653/7349/5645/1289/57333/57332/4316/4319/1277/265/4314/4325/9313/642658/140766/10609/10536/164656/5352/4318/4322/4321/4320/4317/8710/4326",33
"GO:0006814","sodium ion transport","67/3310","233/16481",0.28755364806867,1.431773919583,3.32749672826902,0.000906288650492146,0.0328861941641917,0.0328861941641917,"142680/389015/51297/65268/10991/27347/1259/8884/151258/159963/284111/84679/162514/2902/495/115584/2903/6538/57657/55089/1258/6334/388662/6568/481/1261/7226/51305/5318/6328/25769/6526/6535/154215/55117/1482/6549/6331/6531/286183/348932/64078/6550/6534/6543/348980/64849/65267/29850/79570/378807/41/10050/53828/478/6329/6528/610/183/6569/54997/3775/496/128414/6339/51802/83959",67
"GO:0001655","urogenital system development","14/3310","30/16481",0.466666666666667,2.3236052366566,3.63752660612905,0.000931350495795877,0.0332488035461757,0.0332488035461757,"10481/2049/6662/3205/3239/6715/27023/116039/3206/3207/2048/3209/3975/23213",14
"GO:0003228","atrial cardiac muscle tissue development","10/3310","18/16481",0.555555555555556,2.76619671030547,3.75840918398825,0.000936285085262785,0.0332488035461757,0.0332488035461757,"4624/6474/7547/10804/1482/5629/8913/55897/9096/3670",10
"GO:0021517","ventral spinal cord development","10/3310","18/16481",0.555555555555556,2.76619671030547,3.75840918398825,0.000936285085262785,0.0332488035461757,0.0332488035461757,"387804/7804/3110/5080/3975/121643/429/161357/57057/3670",10
"GO:0007423","sensory organ development","96/3310","356/16481",0.269662921348315,1.34269323466513,3.27690532301737,0.000940715735092973,0.0332488035461757,0.0332488035461757,"668/7020/55891/5079/793/3776/4237/220202/7054/145258/10215/1412/57110/1745/5818/6662/50674/1290/8929/7547/283375/25987/6664/155051/8022/2558/125488/197021/3249/6666/64093/1289/6490/5080/64220/161497/430/1365/54845/53904/116039/1261/6496/168620/51384/7287/399473/63973/2048/1946/140469/3975/3198/121643/3208/170692/8842/6659/7070/4760/6531/80326/474/221935/94233/7545/429/2201/3859/4990/1641/5308/5629/1746/2301/6121/4810/55714/3299/124842/6658/10083/7291/1280/6657/890/4647/51804/10765/167826/9096/2706/4171/646960/6495/7475",96
"GO:0000819","sister chromatid segregation","69/3310","243/16481",0.283950617283951,1.41383387415613,3.2579628715727,0.00111018017748909,0.0389852303617622,0.0389852303617622,"7283/24137/54908/3835/990/9212/84722/9928/22974/54627/3834/81620/81930/57405/57082/9918/64105/285643/699/54892/10403/3833/83540/9493/11065/2491/7153/147841/9787/891/146909/1058/55055/9700/23397/116028/29127/8193/3619/220134/26151/348654/1062/221150/1104/92421/11200/332/90417/83903/9055/5347/10460/11004/56992/64151/1063/11130/983/55143/4085/7272/3832/9319/29128/9735/991/10615/701",69
"GO:0007530","sex determination","8/3310","13/16481",0.615384615384615,3.06409481756914,3.73219319021655,0.00127606660871666,0.0437155554936412,0.0437155554936412,"6662/190/1761/6715/2516/268/6658/51804",8
"GO:0044771","meiotic cell cycle phase transition","8/3310","13/16481",0.615384615384615,3.06409481756914,3.73219319021655,0.00127606660871666,0.0437155554936412,0.0437155554936412,"9088/995/57082/10403/993/11130/7272/991",8
"GO:0048665","neuron fate specification","8/3310","13/16481",0.615384615384615,3.06409481756914,3.73219319021655,0.00127606660871666,0.0437155554936412,0.0437155554936412,"5457/64843/59335/5454/3110/54845/429/3670",8
"GO:0048568","embryonic organ development","68/3310","240/16481",0.283333333333333,1.41076032225579,3.21344557840952,0.00127701145020925,0.0437155554936412,0.0437155554936412,"668/7020/6491/3233/4237/7054/145258/7173/5818/6662/6665/3205/10736/7547/6664/3217/125488/3249/3221/3213/27042/64220/161497/8521/2019/430/53904/116039/6496/3227/51384/3207/2020/2048/140469/79733/3975/1482/3198/2668/121643/4760/221908/7545/2201/144455/3237/8092/5308/3219/5629/3225/55897/8928/57057/100506013/6299/10083/7291/1280/2304/51645/10733/388591/3232/9096/2626/6495",68
"GO:0051932","synaptic transmission, GABAergic","20/3310","51/16481",0.392156862745098,1.95260944256857,3.41557962418145,0.00129440024498343,0.04403387833403,0.04403387833403,"1269/3776/2567/2560/2564/85445/2558/55879/134/5368/2569/2556/2563/9568/2146/200959/2568/9001/2566/2570",20
"GO:0098773","skin epidermis development","25/3310","69/16481",0.36231884057971,1.80404133280792,3.35509940291671,0.00132998733938054,0.0449634850201756,0.0449634850201756,"1364/11005/59344/11187/3868/57822/6662/1001/54888/8399/344167/3872/51599/8626/1747/26154/80326/79152/1823/84283/375791/60529/55612/2304/51083",25
"GO:0001704","formation of primary germ layer","29/3310","84/16481",0.345238095238095,1.71899366997554,3.31181247146772,0.00138212469585451,0.046319765101751,0.046319765101751,"8091/4323/3673/4324/1290/10736/89870/1301/1294/1846/1289/83881/3690/2139/3914/3207/3691/3975/22943/6862/642658/55897/57057/4318/100506013/5460/145873/6657/4317",29
"GO:1905820","positive regulation of chromosome separation","14/3310","31/16481",0.451612903225806,2.24865022902251,3.48836501781275,0.00138712506183822,0.046319765101751,0.046319765101751,"9212/54892/11065/9787/9700/23397/3619/220134/221150/332/5347/64151/55143/991",14
"GO:0099565","chemical synaptic transmission, postsynaptic","35/3310","107/16481",0.327102803738318,1.62869525933874,3.2706788839773,0.00141254623253162,0.046881031363839,0.046881031363839,"1141/2898/1143/3776/4923/22999/6857/8001/2902/869/1134/6785/2903/2906/8973/4233/5026/2905/9699/6804/134/55584/1146/642938/5368/1144/1138/1140/7442/6543/9177/5024/6512/3359/23542",35
"GO:0030261","chromosome condensation","17/3310","41/16481",0.414634146341463,2.06452730086213,3.42122038670376,0.00142823068984497,0.0468900186408232,0.0468900186408232,"3024/8091/9918/54892/3008/7153/10595/891/3010/23397/3005/5347/3006/3009/64151/983/3007",17
"GO:0098739","import across plasma membrane","73/3310","262/16481",0.278625954198473,1.38732155623717,3.16806076224531,0.00143004649905873,0.0468900186408232,0.0468900186408232,"8911/3761/84889/389015/10991/27347/8884/4923/26291/84679/162514/495/56301/10723/3766/6511/57657/283375/3769/55089/5026/144195/201266/151176/10715/481/6564/1261/3758/7226/51305/931/5741/10158/9965/25769/6526/9154/6518/27112/388581/6549/3763/774/222642/6927/6513/6550/7442/6534/348980/3757/6542/3934/8913/777/55630/53828/100134444/478/6514/23596/8140/3783/6509/57393/23657/610/6569/3458/496/6339/51802",73
"GO:0007492","endoderm development","21/3310","55/16481",0.381818181818182,1.90113155726449,3.35572883692177,0.00147750345852341,0.0481559959565445,0.0481559959565445,"8091/4323/4324/1290/1301/1294/1846/1289/83881/3227/3914/3975/22943/55897/57057/4318/100506013/5460/6657/4317/2626",21
"GO:0009111","vitamin catabolic process","9/3310","16/16481",0.5625,2.80077416918429,3.61261434329892,0.00151426030571735,0.049060231214402,0.049060231214402,"11283/1594/1592/4051/8529/54905/57834/1591/874",9
